"統計年月","區域別","村里","戶數","總人口數","總人口數男","總人口數女","M20_34","F20_34","M35_49","F35_49","M50_64","F50_64","M65_79","F65_79","M80up","F80up","投票人口男","投票人口女"
"10309","臺北市大同區","朝陽里","1959","4557","2180","2377",432,451,610,507,568,487,297,226,111,61,2018,1732
"10309","臺北市大同區","民權里","2615","7035","3385","3650",686,703,964,793,785,666,352,273,126,75,2913,2510
"10309","臺北市大同區","永樂里","2251","5730","2847","2883",572,604,691,635,643,593,362,353,115,87,2383,2272
"10309","臺北市大同區","玉泉里","1295","3247","1611","1636",313,293,402,389,353,337,193,189,81,51,1342,1259
"10309","臺北市大同區","老師里","2323","6295","3155","3140",643,680,738,775,680,677,396,308,159,91,2616,2531
"10309","臺北市大同區","至聖里","3251","8244","3939","4305",886,848,1034,984,956,873,571,409,217,137,3664,3251
"10309","臺北市大同區","蓬萊里","2003","5115","2484","2631",519,541,658,593,604,554,332,257,111,72,2224,2017
"10309","臺北市大同區","鄰江里","2526","6633","3338","3295",682,713,786,789,749,816,441,372,175,105,2833,2795
"10309","臺北市大同區","重慶里","2664","7298","3490","3808",747,767,961,813,809,765,433,289,143,103,3093,2737
"10309","臺北市大同區","隆和里","1200","3239","1586","1653",323,312,401,361,345,328,203,211,88,52,1360,1264
"10309","臺北市大同區","雙連里","3824","10439","5097","5342",982,909,1397,1185,1159,1046,515,494,222,129,4275,3763
"10309","臺北市萬華區","仁德里","2052","4776","2314","2462",484,524,532,486,652,599,309,260,161,104,2138,1973
"10309","臺北市萬華區","保德里","1301","3541","1758","1783",370,392,414,378,387,391,227,165,85,61,1483,1387
"10309","臺北市萬華區","全德里","1597","4467","2246","2221",423,476,573,550,470,407,280,216,95,75,1841,1724
"10309","臺北市萬華區","凌霄里","1695","3996","1912","2084",383,373,512,505,494,410,286,141,126,154,1801,1583
"10309","臺北市萬華區","和平里","2773","7193","3571","3622",790,823,857,860,799,807,500,379,187,123,3133,2992
"10309","臺北市萬華區","和德里","2785","7652","3838","3814",846,878,885,931,814,768,456,348,150,116,3151,3041
"10309","臺北市萬華區","壽德里","2012","5624","2772","2852",571,546,682,697,640,638,330,246,116,78,2339,2205
"10309","臺北市萬華區","孝德里","1301","3520","1740","1780",387,409,431,437,383,358,242,174,71,52,1514,1430
"10309","臺北市萬華區","富民里","2277","5399","2689","2710",538,537,594,606,689,599,383,382,139,113,2343,2237
"10309","臺北市萬華區","富福里","3115","6343","3546","2797",574,651,636,796,746,1055,329,405,132,210,2417,3117
"10309","臺北市萬華區","忠德里","1725","4699","2365","2334",442,504,575,593,486,442,322,253,103,77,1928,1869
"10309","臺北市萬華區","忠貞里","2329","5158","2560","2598",424,432,562,553,687,530,446,246,148,373,2267,2134
"10309","臺北市萬華區","新和里","3444","8765","4224","4541",873,950,929,839,1195,1145,565,326,321,295,3883,3555
"10309","臺北市萬華區","新安里","2683","6522","3218","3304",687,695,739,770,780,729,468,283,163,207,2837,2684
"10309","臺北市萬華區","新忠里","1550","3664","1769","1895",294,281,444,446,414,386,342,124,152,253,1646,1490
"10309","臺北市萬華區","新起里","3043","6876","3224","3652",733,671,847,735,941,763,479,400,182,125,3182,2694
"10309","臺北市萬華區","日善里","1431","3965","1949","2016",439,448,475,450,462,415,218,189,71,60,1665,1562
"10309","臺北市萬華區","日祥里","2431","5804","2872","2932",485,521,749,718,663,595,458,272,168,248,2523,2354
"10309","臺北市萬華區","柳鄉里","2138","5654","2872","2782",569,645,622,692,638,652,383,339,147,94,2359,2422
"10309","臺北市萬華區","榮德里","1387","3809","1929","1880",367,428,445,494,420,392,286,238,83,86,1601,1638
