"統計年月","區域別","村里","戶數","總人口數","總人口數男","總人口數女","M20_34","F20_34","M35_49","F35_49","M50_64","F50_64","M65_79","F65_79","M80up","F80up","投票人口男","投票人口女"
"10309","苗栗縣銅鑼鄉","竹森村","445","1331","728","603",134,150,116,155,133,200,76,78,56,38,515,621
"10309","苗栗縣銅鑼鄉","興隆村","254","692","373","319",55,57,43,68,62,94,73,66,39,34,272,319
"10309","苗栗縣銅鑼鄉","銅鑼村","1718","5477","2837","2640",641,708,506,536,604,627,298,283,166,107,2215,2261
"10309","苗栗縣南庄鄉","南富村","492","1307","689","618",114,112,118,173,143,180,88,82,65,37,528,584
"10309","苗栗縣南庄鄉","南江村","586","1700","927","773",162,194,152,227,140,192,108,96,60,25,622,734
"10309","苗栗縣南庄鄉","員林村","416","1248","686","562",129,127,105,137,104,183,74,82,54,39,466,568
"10309","苗栗縣南庄鄉","東村","534","1380","770","610",113,124,105,193,122,178,120,98,58,41,518,634
"10309","苗栗縣南庄鄉","東河村","469","1231","688","543",128,149,105,171,120,171,55,47,21,18,429,556
"10309","苗栗縣南庄鄉","獅山村","391","980","545","435",74,100,74,127,100,130,79,83,49,26,376,466
"10309","苗栗縣南庄鄉","田美村","384","979","535","444",78,75,69,141,105,130,77,65,42,25,371,436
"10309","苗栗縣南庄鄉","蓬萊村","403","1071","603","468",88,108,98,138,93,159,64,61,31,23,374,489
"10309","苗栗縣南庄鄉","西村","307","795","419","376",75,77,91,119,66,88,69,49,23,19,324,352
"10309","苗栗縣頭屋鄉","北坑村","294","916","470","446",110,105,100,94,89,119,42,49,26,19,367,386
"10309","苗栗縣頭屋鄉","明德村","435","1226","659","567",113,121,103,162,131,148,93,88,50,30,490,549
"10309","苗栗縣頭屋鄉","曲洞村","329","1067","567","500",115,123,100,123,100,137,72,69,45,29,432,481
"10309","苗栗縣頭屋鄉","獅潭村","608","2037","1082","955",216,281,198,219,215,259,107,107,45,28,781,894
"10309","苗栗縣頭屋鄉","象山村","686","2304","1187","1117",272,266,221,286,254,259,113,115,71,52,931,978
"10309","苗栗縣頭屋鄉","頭屋村","945","2965","1536","1429",328,352,305,354,291,330,202,164,80,73,1206,1273
"10309","苗栗縣頭屋鄉","飛鳳村","199","477","261","216",43,32,45,54,42,74,36,40,23,16,189,216
"10309","苗栗縣頭屋鄉","鳴鳳村","151","377","207","170",28,30,38,52,39,66,31,28,23,17,159,193
"10309","苗栗縣三義鄉","勝興村","1319","4229","2157","2072",564,607,430,395,496,507,139,151,90,47,1719,1707
"10309","苗栗縣三義鄉","<U+53CC>湖村","738","2282","1207","1075",253,265,202,251,227,262,114,132,81,47,877,957
"10309","苗栗縣三義鄉","<U+53CC>潭村","541","1720","927","793",176,215,149,173,170,223,104,120,55,46,654,777
"10309","苗栗縣三義鄉","廣盛村","1562","5205","2675","2530",563,619,527,578,552,566,297,264,125,95,2064,2122
"10309","苗栗縣三義鄉","西湖村","592","1775","954","821",202,237,157,179,205,244,85,75,48,40,697,775
"10309","苗栗縣三義鄉","鯉魚潭村","545","1561","863","698",152,183,162,172,148,225,76,102,51,31,589,713
"10309","苗栗縣三義鄉","龍騰村","178","498","261","237",55,43,52,68,47,71,30,34,17,13,201,229
"10309","苗栗縣西湖鄉","三湖村","411","1095","618","477",100,121,85,128,88,161,83,88,69,41,425,539
"10309","苗栗縣西湖鄉","下埔村","233","683","375","308",64,59,55,97,61,96,54,52,31,27,265,331
"10309","苗栗縣西湖鄉","二湖村","252","805","469","336",69,110,61,103,54,94,59,71,32,18,275,396
"10309","苗栗縣西湖鄉","五湖村","380","1036","562","474",96,84,82,99,97,167,68,90,61,35,404,475
